code,complexity,sex_restriction,minimum_age_months,maximum_age_months,description
0202010392,I,I,0,1571,"DOSAGEM DE FERRO SERICO"
0202010406,I,I,0,1571,"DOSAGEM DE FOLATO"
0202010414,I,I,0,1571,"DOSAGEM DE FOSFATASE ACIDA TOTAL"
0202010422,I,I,0,1571,"DOSAGEM DE FOSFATASE ALCALINA"
0202010430,I,I,0,1571,"DOSAGEM DE FOSFORO"
0202010449,I,I,0,1571,"DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA"
0202010457,I,I,0,1571,"DOSAGEM DE GALACTOSE"
0202010465,I,I,0,1571,"DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT)"
0202010473,I,I,0,1571,"DOSAGEM DE GLICOSE"
0202010481,I,I,0,1571,"DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE"
0202010490,I,I,0,1571,"DOSAGEM DE HAPTOGLOBINA"
0202010503,I,I,0,1571,"DOSAGEM DE HEMOGLOBINA GLICOSILADA"
0202010511,I,I,0,1571,"DOSAGEM DE HIDROXIPROLINA"
0202010520,I,I,0,1571,"DOSAGEM DE ISOMERASE-FOSFOHEXOSE"
0202010538,I,I,0,1571,"DOSAGEM DE LACTATO"
0202010546,I,I,0,1571,"DOSAGEM DE LEUCINO-AMINOPEPTIDASE"
0202010554,I,I,0,1571,"DOSAGEM DE LIPASE"
0202010562,I,I,0,1571,"DOSAGEM DE MAGNESIO"
0202010570,I,I,0,1571,"DOSAGEM DE MUCO-PROTEINAS"
0202010589,I,I,0,1571,"DOSAGEM DE PIRUVATO"
0202010597,I,I,0,1571,"DOSAGEM DE PORFIRINAS"
0202010600,I,I,0,1571,"DOSAGEM DE POTASSIO"
0202010619,I,I,0,1571,"DOSAGEM DE PROTEINAS TOTAIS"
0202010627,I,I,0,1571,"DOSAGEM DE PROTEINAS TOTAIS E FRACOES"
0202010635,I,I,0,1571,"DOSAGEM DE SODIO"
0202010643,I,I,0,1571,"DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO)"
0202010651,I,I,0,1571,"DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP)"
0202010660,I,I,0,1571,"DOSAGEM DE TRANSFERRINA"
0202010678,I,I,0,1571,"DOSAGEM DE TRIGLICERIDEOS"
0202010686,I,I,0,1571,"DOSAGEM DE TRIPTOFANO"
0202010694,I,I,0,1571,"DOSAGEM DE UREIA"
0202010708,I,I,0,1571,"DOSAGEM DE VITAMINA B12"
0202010716,I,I,0,1571,"ELETROFORESE DE LIPOPROTEINAS"
0202010724,I,I,0,1571,"ELETROFORESE DE PROTEINAS"
0202010732,I,I,0,1571,"GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE )"
0202010740,I,I,0,1571,"PROVA DA D-XILOSE"
0202010759,I,I,0,1571,"TESTE DE TOLERÂNCIA A INSULINA / HIPOGLICEMIANTES ORAIS"
0202010767,I,I,0,1571,"DOSAGEM DE 25 HIDROXIVITAMINA D"
0202010775,N,N,,,"DETERMINAÇÃO DE CREMATÓCRITO NO LEITE HUMANO ORDENHADO"
0202010783,N,N,,,"ACIDEZ TITULÁVEL NO LEITE HUMANO (DORNIC)"
0202010791,I,I,216,1571,"DOSAGEM DE PEPTÍDEOS NATRIURÉTICOS TIPO B (BNP E NT-PROBNP)"
0202020010,I,I,0,1571,"CITOQUIMICA HEMATOLOGICA"
0202020029,I,I,0,1571,"CONTAGEM DE PLAQUETAS"
0202020037,I,I,0,1571,"CONTAGEM DE RETICULOCITOS"
0202020045,I,I,0,1571,"DETERMINAÇÃO DE CURVA DE RESISTÊNCIA GLOBULAR"
0202020053,I,I,0,1571,"DETERMINAÇÃO DE ENZIMAS ERITROCITÁRIAS (CADA)"
0202020061,I,I,0,1571,"DETERMINAÇÃO DE SULFO-HEMOGLOBINA"
0202020070,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE COAGULAÇÃO"
0202020088,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE LISE DA EUGLOBULINA"
0202020096,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE SANGRAMENTO -DUKE"
0202020100,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE SANGRAMENTO DE IVY"
0202020118,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE SOBREVIDA DE HEMÁCIAS"
0202020126,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE TROMBINA"
0202020134,I,I,0,1571,"DETERMINAÇÃO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA)"
0202020142,I,I,0,1571,"DETERMINAÇÃO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP)"
0202020150,I,I,0,1571,"DETERMINAÇÃO DE VELOCIDADE DE HEMOSSEDIMENTAÇÃO (VHS)"
0202020169,I,I,0,1571,"DOSAGEM DE ANTICOAGULANTE CIRCULANTE"
0202020177,I,I,0,1571,"DOSAGEM DE ANTITROMBINA III"
0202020185,I,I,0,1571,"DOSAGEM DE FATOR II"
0202020193,I,I,0,1571,"DOSAGEM DE FATOR IX"
0202020207,I,I,0,1571,"DOSAGEM DE FATOR V"
0202020215,I,I,0,1571,"DOSAGEM DE FATOR VII"
0202020223,I,I,0,1571,"DOSAGEM DE FATOR VIII"
0202020231,I,I,0,1571,"DOSAGEM DE FATOR VIII (INIBIDOR)"
0202020240,I,I,0,1571,"DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO)"
0202020258,I,I,0,1571,"DOSAGEM DE FATOR X"
0202020266,I,I,0,1571,"DOSAGEM DE FATOR XI"
0202020274,I,I,0,1571,"DOSAGEM DE FATOR XII"
0202020282,I,I,0,1571,"DOSAGEM DE FATOR XIII"
0202020290,I,I,0,1571,"DOSAGEM DE FIBRINOGENIO"
0202020304,I,I,0,1571,"DOSAGEM DE HEMOGLOBINA"
0202020312,I,I,0,1571,"DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC"
0202020320,I,I,0,1571,"DOSAGEM DE HEMOGLOBINA FETAL"
0202020339,I,I,0,1571,"DOSAGEM DE HEMOSSIDERINA"
0202020347,I,I,0,1571,"DOSAGEM DE PLASMINOGENIO"
0202020355,I,I,0,1571,"ELETROFORESE DE HEMOGLOBINA"
0202020363,I,I,0,1571,"ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)"
0202020371,I,I,0,1571,HEMATOCRITO
0202020380,I,I,0,1571,"HEMOGRAMA COMPLETO"
0202020398,I,I,0,1571,LEUCOGRAMA
0202020401,I,I,0,1571,"PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA"
0202020410,I,I,0,1571,"PESQUISA DE CELULAS LE"
0202020428,I,I,0,1571,"PESQUISA DE CORPUSCULOS DE HEINZ"
0202020436,I,I,0,1571,"PESQUISA DE FILARIA"
0202020444,I,I,0,1571,"PESQUISA DE HEMOGLOBINA S"
0202020452,I,I,0,1571,"PESQUISA DE PLASMODIOS POR GOTA ESPESSA E ESFREGAÇO"
0202020460,I,I,0,1571,"PESQUISA DE TRIPANOSSOMA"
0202020479,I,I,0,1571,"PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL (MEIOS SALINOS, ALBUMINOSO E COOMBS)"
0202020487,I,I,0,1571,"PROVA DE CONSUMO DE PROTROMBINA"
0202020495,I,I,0,1571,"PROVA DE RETRACAO DO COAGULO"
0202020509,I,I,0,1571,"PROVA DO LACO"
0202020517,I,I,0,1571,"RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS"
0202020525,I,I,0,1571,"TESTE DE AGREGACAO DE PLAQUETAS"
0202020533,I,I,0,1571,"TESTE DE HAM (HEMOLISE ACIDA)"
0202020541,I,I,0,1571,"TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD)"
0202020550,I,I,108,731,"DOSAGEM DE PROTEINA C FUNCIONAL"
0202020568,I,I,108,731,"DOSAGEM DE PROTEINA S FUNCIONAL"
0202020576,I,I,108,731,"PESQUISA DE ANTICOAGULANTE LÚPICO"
0202030016,I,I,0,1571,"CONTAGEM DE LINFOCITOS B"
0202030024,I,I,0,1571,"CONTAGEM DE LINFOCITOS CD4/CD8"
0202030032,I,I,0,1571,"CONTAGEM DE LINFOCITOS T TOTAIS"
0202030040,I,I,0,1571,"DETECÇÃO DE ÁCIDOS NUCLEICOS DO HIV-1 (QUALITATIVO)"
0202030059,I,I,0,1571,"DETECÇÃO DE RNA DO VÍRUS DA HEPATITE C (QUALITATIVO)"
0202030067,I,I,0,1571,"DETERMINAÇÃO DE COMPLEMENTO (CH50)"
0202030075,I,I,0,1571,"DETERMINAÇÃO DE FATOR REUMATOIDE"
0202030083,I,I,0,1571,"DETERMINAÇÃO QUANTITATIVA DE PROTEÍNA C REATIVA"
0202030091,I,I,0,1571,"DOSAGEM DE ALFA-FETOPROTEINA"
0202030105,I,I,0,1571,"DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA)"
0202030113,I,I,0,1571,"DOSAGEM DE BETA-2-MICROGLOBULINA"
0202030121,I,I,0,1571,"DOSAGEM DE COMPLEMENTO C3"
0202030130,I,I,0,1571,"DOSAGEM DE COMPLEMENTO C4"
0202030148,I,I,0,1571,"DOSAGEM DE CRIOAGLUTININA"
0202030156,I,I,0,1571,"DOSAGEM DE IMUNOGLOBULINA A (IGA)"
0202030164,I,I,0,1571,"DOSAGEM DE IMUNOGLOBULINA E (IGE)"
0202030172,I,I,0,1571,"DOSAGEM DE IMUNOGLOBULINA G (IGG)"
0202030180,I,I,0,1571,"DOSAGEM DE IMUNOGLOBULINA M (IGM)"
0202030199,I,I,0,1571,"DOSAGEM DE INIBIDOR DE C1-ESTERASE"
0202030202,I,I,0,1571,"DOSAGEM DE PROTEINA C REATIVA"
0202030229,I,I,0,1571,"IMUNOELETROFORESE DE PROTEINAS"
0202030237,I,I,0,1571,"IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR)"
0202030245,I,I,0,1571,"PROVA TUBERCULÍNICA (PT)"
0202030253,I,I,0,1571,"PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA"
0202030261,I,I,0,1571,"PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA"
0202030270,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-DNA"
0202030288,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI"
0202030296,I,I,12,1571,"PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT/IMUNOBLOT)"
0202030326,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP)"
0202030334,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS"
0202030342,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-SM"
0202030350,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-SS-A (RO)"
0202030369,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTI-SS-B (LA)"
0202030377,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIADENOVIRUS"
0202030385,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIAMEBAS"
0202030393,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIASPERGILLUS"
0202030407,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIBRUCELAS"
0202030415,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTICISTICERCO"
0202030423,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA)"
0202030431,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL"
0202030440,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS"
0202030458,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70)"
0202030466,I,I,120,1571,"PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES"
0202030474,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO)"
0202030482,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIFIGADO"
0202030504,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIGLOMERULO"
0202030512,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS"
0202030520,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIINSULINA"
0202030539,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS"
0202030547,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTILISTERIA"
0202030555,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIMICROSSOMAS"
0202030563,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIMITOCONDRIA"
0202030571,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO"
0202030580,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIMUSCULO LISO"
0202030598,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTINUCLEO"
0202030601,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIPARIETAIS"
0202030610,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTIPLASMODIOS"
0202030628,I,I,0,1571,"PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA"
0202030636,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS)"
0202030644,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE)"
0202030652,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA"
0202030660,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII"
0202030687,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV)"
0202030695,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO"
0202030709,I,I,0,1571,"PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS"
0202030717,I,I,0,1571,"PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO"
0202030725,I,I,0,1571,"PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA"
0202030733,I,I,0,1571,"PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR"
0202030741,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS"
0202030750,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS"
0202030768,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA"
0202030776,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI"
0202030784,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL)"
0202030792,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS"
0202030806,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGG)"
0202030814,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA"
0202030822,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER"
0202030830,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR"
0202030849,I,I,0,1571,"PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES"
0202030857,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS"
0202030865,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS"
0202030873,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA"
0202030881,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI"
0202030890,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM)"
0202030903,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS"
0202030911,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGM)"
0202030920,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA"
0202030938,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER"
0202030946,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR"
0202030954,I,I,0,1571,"PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES"
0202030962,I,I,0,1571,"PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA)"
0202030989,I,I,0,1571,"PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG)"
0202030997,I,I,0,1571,"DETECÇÃO DE CLAMÍDIA E GONOCOCO POR BIOLOGIA MOLECULAR"
0202031004,I,I,0,1571,"PESQUISA DE CRIOGLOBULINAS"
0202031012,I,I,0,1571,"PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE)"
0202031039,I,I,0,1571,"PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA"
0202031047,I,I,0,1571,"PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA)"
0202031055,I,I,0,1571,"PROVAS DE PRAUSNITZ-KUSTNER (PK)"
0202031063,I,I,0,1571,"PROVAS IMUNO-ALERGICAS BACTERIANAS"
0202031071,I,I,0,1571,"QUANTIFICAÇÃO DE RNA DO HIV-1"
0202031080,I,I,0,1571,"QUANTIFICAÇÃO DE RNA DO VÍRUS DA HEPATITE C"
0202031101,I,I,0,1571,"REAÇÃO DE MONTENEGRO ID"
0202031110,I,I,0,1571,"TESTE NÃO TREPONEMICO P/ DETECÇÃO DE SIFILIS PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031144,I,I,0,1571,"TESTES ALERGICOS DE CONTATO"
0202031152,I,I,0,1571,"TESTES CUTANEOS DE LEITURA IMEDIATA"
0202031179,I,I,96,731,"TESTE NÃO TREPONEMICO P/ DETECÇÃO DE SIFILIS EM GESTANTES"
0202031187,I,I,0,1571,"DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA"
0202031195,I,I,0,1571,"DOSAGEM DA FRAÇÃO C1Q DO COMPLEMENTO"
0202031209,I,I,0,1571,"DOSAGEM DE TROPONINA"
0202031217,I,I,228,1571,"DOSAGEM DO ANTÍGENO CA 125"
0202031225,I,I,0,1571,"EXAME LABORATORIAL PARA DOENÇA DE GAUCHER I"
0202031233,I,I,0,1571,"EXAME LABORATORIAL PARA DOENÇA DE GAUCHER II"
0202031241,I,I,0,1571,"GENOTIPAGEM DO HIV"
0202031276,I,I,0,1571,"DOSAGEM DE ADENOSINA-DESAMINASE (ADA)"
0202031284,I,I,108,731,"ANTIBETA 2 GLICOPROTEINA I -IGG"
0202031292,I,I,108,731,"DOSAGEM DE ANTI-BETA-2-GLICOPROTEÍNA I - IGM"
0202031306,I,I,0,1571,"DIAGNÓSTICO E REAVALIAÇÃO DE HEMOGLOBINÚRIA PAROXISTICA NOTURNA"
0202031314,I,I,0,1571,"DOSAGEM DE ANTICORPO ANTI-ACHR"
0202031322,I,I,216,1571,"DOSAGEM DE SIROLIMO"
0202031365,I,I,24,1571,"TESTE DE LIBERAÇÃO DE INTERFERON-GAMA PARA ILTB (IGRA)"
0202031373,I,I,0,35,"DOSAGEM DE ANTICORPOS ANTIGLIADINADEAMINADA IGG"
0202031381,I,I,12,1571,"TESTE TREPONÊMICO LABORATORIAL PARA DETECÇÃO DE SÍFILIS PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031390,I,I,96,731,"TESTE TREPONÊMICO LABORATORIAL P/ DETECÇÃO DE SÍFILIS EM GESTANTE"
0202031403,I,I,96,1571,"TESTE TREPONÊMICO LABORATORIAL P/ DETECÇÃO DE SÍFILIS EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031411,I,I,12,1571,"TESTE FTA-ABS TOTAL PARA DIAGNÓSTICO DA SÍFILIS PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031420,I,I,96,731,"TESTE FTA-ABS TOTAL PARA DIAGNÓSTICO DA SÍFILIS EM GESTANTE"
0202031438,I,I,96,1571,"TESTE FTA-ABS TOTAL PARA DIAGNÓSTICO DA SÍFILIS EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031446,I,I,0,1571,"PESQUISA LABORATORIAL DE ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B (HBSAG) PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031454,I,I,96,731,"PESQUISA LABORATORIAL DE ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B (HBSAG) EM GESTANTE"
0202031462,I,I,96,1571,"PESQUISA LABORATORIAL DE ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B (HBSAG) EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031470,I,I,12,1571,"PESQUISA LABORATORIAL DE ANTICORPOS CONTRA O VÍRUS DA HEPATITE C (ANTI-HCV) PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031489,I,I,96,731,"PESQUISA LABORATORIAL DE ANTICORPOS CONTRA O VÍRUS DA HEPATITE C (ANTI-HCV) EM GESTANTE"
0202031497,I,I,96,1571,"PESQUISA LABORATORIAL DE ANTICORPOS CONTRA O VÍRUS DA HEPATITE C (ANTI-HCV) EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031500,I,I,12,1571,"PESQUISA LABORATORIAL DE ANTÍGENOS DE HIV E/OU ANTICORPOS ANTI-HIV-1 OU ANTI-HIV-2 PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031519,I,I,96,731,"PESQUISA LABORATORIAL DE ANTÍGENOS DE HIV OU ANTICORPOS ANTI-HIV-1 OU ANTI-HIV-2 EM GESTANTE"
0202031527,I,I,96,1571,"PESQUISA LABORATORIAL DE ANTÍGENOS DE HIV OU ANTICORPOS ANTI-HIV-1 OU ANTI-HIV-2 EM PARCEIRO E PARCERIA DE GESTANTE"
0202031535,I,I,12,1571,"PESQUISA LABORATORIAL DE ANTICORPOS ANTI-HTLV-1 + HTLV-2 PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031543,I,I,96,731,"PESQUISA LABORATORIAL DE ANTICORPOS ANTI-HTLV-1 + HTLV-2 EM GESTANTE"
0202031551,I,I,96,1571,"PESQUISA LABORATORIAL DE ANTICORPOS ANTI-HTLV-1 + HTLV-2 EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031560,I,I,0,1571,"DETECÇÃO DE DNA PROVIRAL DO HTLV-1 E DO HTLV-2 PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031578,I,I,96,731,"DETECÇÃO DE DNA PROVIRAL DO HTLV-1 E DO HTLV-2 EM GESTANTE"
0202031586,I,I,96,1571,"DETECÇÃO DE DNA PROVIRAL DO HTLV-1 E DO HTLV-2 EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031594,I,I,12,1571,"TESTE CONFIRMATÓRIO COM PESQUISA DE ANTICORPOS ANTI-HTLV-1 + ANTI-HTLV-2 PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)"
0202031608,I,I,96,731,"TESTE CONFIRMATÓRIO COM PESQUISA DE ANTICORPOS ANTI-HTLV-1 + ANTI-HTLV-2 EM GESTANTE"
0202031616,I,I,96,1571,"TESTE CONFIRMATÓRIO COM PESQUISA DE ANTICORPOS ANTI-HTLV-1 + ANTI-HTLV-2 EM PARCEIRO OU PARCERIA DE GESTANTE"
0202031624,I,I,96,1571,"TESTE NÃO TREPONÊMICO P/ DETECÇÃO DE SÍFILIS EM PARCEIRO OU PARCERIA DE GESTANTE"
0202040011,I,I,0,1571,"DOSAGEM DE ESTERCOBILINOGENIO FECAL"
0202040020,I,I,0,1571,"DOSAGEM DE GORDURA FECAL"
0202040038,I,I,0,1571,"EXAME COPROLOGICO FUNCIONAL"
0202040046,I,I,0,1571,"IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS"
0202040054,I,I,0,1571,"PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA)"
0202040062,I,I,0,1571,"PESQUISA DE EOSINOFILOS"
0202040070,I,I,0,1571,"PESQUISA DE GORDURA FECAL"
0202040089,I,I,0,1571,"PESQUISA DE LARVAS NAS FEZES"
0202040097,I,I,0,1571,"PESQUISA DE LEUCOCITOS NAS FEZES"
0202040100,I,I,0,1571,"PESQUISA DE LEVEDURAS NAS FEZES"
0202040119,I,I,0,1571,"PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA)"
0202040127,I,I,0,1571,"PESQUISA DE OVOS E CISTOS DE PARASITAS"
0202040135,I,I,0,1571,"PESQUISA DE ROTAVIRUS NAS FEZES"
0202040143,I,I,0,1571,"PESQUISA DE SANGUE OCULTO NAS FEZES"
0202040151,I,I,0,1571,"PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES"
0202040160,I,I,0,1571,"PESQUISA DE TRIPSINA NAS FEZES"
0202040178,I,I,0,1571,"PESQUISA DE TROFOZOITAS NAS FEZES"
0202040186,I,I,0,1571,"TESTE DE ELASTASE PANCREÁTICA FECAL"
0202050017,I,I,0,1571,"ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA"
0202050025,I,I,0,1571,"CLEARANCE DE CREATININA"
0202050033,I,I,0,1571,"CLEARANCE DE FOSFATO"
0202050041,I,I,0,1571,"CLEARANCE DE UREIA"
0202050050,I,I,0,1571,"CONTAGEM DE ADDIS"
0202050068,I,I,0,1571,"DETERMINACAO DE OSMOLALIDADE"
0202050076,I,I,0,1571,"IDENTIFICAÇÃO DE GLICÍDIOS URINÁRIOS POR CROMATOGRAFIA (CAMADA DELGADA)"
0202050084,I,I,0,1571,"DOSAGEM DE CITRATO"
0202050092,I,I,0,1571,"DOSAGEM DE MICROALBUMINA NA URINA"
0202050106,I,I,0,1571,"DOSAGEM DE OXALATO"
0202050114,I,I,0,1571,"DOSAGEM DE PROTEINAS (URINA DE 24 HORAS)"
0202050122,I,I,0,1571,"DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS"
0202050130,I,I,0,1571,"EXAME QUALITATIVO DE CALCULOS URINARIOS"
0202050149,I,I,0,1571,"PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA)"
0202050157,I,I,0,1571,"PESQUISA DE ALCAPTONA NA URINA"
0202050165,I,I,0,1571,"PESQUISA DE AMINOACIDOS NA URINA"
0202050173,I,I,0,1571,"PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA"
